diggCount,createTimeISO,hashtags_0_name,hashtags_0_title,hashtags_1_name,hashtags_1_title,hashtags_2_name,hashtags_2_title,hashtags_3_name,hashtags_3_title,hashtags_4_name,hashtags_4_title,hashtags_5_name,hashtags_5_title,hashtags_6_name,hashtags_6_title,hashtags_7_name,hashtags_7_title,hashtags_8_name,hashtags_8_title,hashtags_9_name,hashtags_9_title,hashtags_10_name,hashtags_10_title,hashtags_11_name,hashtags_11_title,hashtags_12_name,hashtags_12_title,hashtags_13_name,hashtags_13_title,hashtags_14_name,hashtags_14_title,hashtags_15_name,hashtags_15_title,hashtags_16_name,hashtags_16_title,hashtags_17_name,hashtags_17_title,hashtags_18_name,hashtags_18_title,hashtags_19_name,hashtags_19_title,hashtags_20_name,hashtags_20_title,hashtags_21_name,hashtags_21_title,hashtags_22_name,hashtags_22_title,hashtags_23_name,hashtags_23_title,hashtags_24_name,hashtags_24_title,hashtags_25_name,hashtags_25_title,hashtags_26_name,hashtags_26_title,hashtags_27_name,hashtags_27_title,hashtags_28_name,hashtags_28_title,hashtags_29_name,hashtags_29_title,hashtags_30_name,hashtags_30_title,hashtags_31_name,hashtags_31_title,hashtags_32_name,hashtags_32_title,hashtags_33_name,hashtags_33_title,hashtags_34_name,hashtags_34_title,hashtags_35_name,hashtags_35_title,hashtags_36_name,hashtags_36_title,hashtags_37_name,hashtags_37_title,hashtags_38_name,hashtags_38_title,hashtags_39_name,hashtags_39_title,hashtags_40_name,hashtags_40_title,hashtags_41_name,hashtags_41_title,hashtags_42_name,hashtags_42_title,hashtags_43_name,hashtags_43_title,hashtags_44_name,hashtags_44_title,hashtags_45_name,hashtags_45_title,hashtags_46_name,hashtags_47_name,hashtags_47_title,hashtags_48_name,hashtags_48_title,input,isAd,isMuted,musicMeta_musicName,searchHashtag_name,searchHashtag_views,videoMeta_duration
52500,2024-04-08T18:45:43.000Z,belinda,,semeapagolacompu,,soloofertas,,parati,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,mkt,,publicidad,,oficina,,fyp,,ofertas,,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,godinez,,tiktokviral,,guadalajara,,jalisco,,trabajo,,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,false,false,Un momento Belinda,ofertas,14200000000,11
5244,2023-02-02T21:42:20.000Z,memestiktok,¡Llegaste al lugar indicado para encontrar memazos! Cada viernes podrás encontrar a los 9 #MEMESTikTok oficiales de la semana.,fypシ,,viralvideo,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,memesbrasil,,lojaonline,,lojaderoupas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,som original,loja,8300000000,11
524,2024-07-11T00:13:25.000Z,,,apoyo,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,patrocinio,,publicidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,false,false,som original,publicidad,59000000000,10
523,2024-07-10T17:10:25.000Z,parati,,maquillaje,Show us your #Maquilaje,grwm,Share your #GRWM routine!,videosdemaquillaje,,tutorial,¡Descubre con un #Tutorial eso que no sabías cómo hacer! Pon manos a la obra y participa en el challenge mostrando tus resultados. 💡,pleasepleaseplease,,trendingvideo,,audioviral,,publicidad,,publicidadpagada,,transition,Show us your slickest transitions!,transitionmakeup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publicidad,false,false,Please Please Please,publicidad,59000000000,14
5228,2024-07-10T21:14:36.000Z,freestyle,¿Lo tuyo es el freestyle? ¡Queremos verlo! Enséñanos por qué eres el rey o la reina de este hashtag #FreeStyle 🎤💥⚽️🛹🚲,trueno,,euro2024,UEFA EURO 2024 is here! Join the excitement of Europe’s month-long festival of football by sharing your videos using #EURO2024!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,false,false,sonido original,free,68200000000,42
522,2024-07-10T20:47:54.000Z,,,fy,,game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,som original,loja,8300000000,62
522,2024-07-10T17:11:47.000Z,travel,"🌟The world is a book and those who don't travel read only one page 🏄🌴Now recollect your best travel memories from your camera roll, 📷and share the stories behind!",comida,Aquí encontrarás todo sobre #Comida. Descubre el mundo con cientos de platos creativos 🍱 🌽🍔,vino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,false,false,original sound,local,6900000000,32
521900,2024-01-09T22:19:32.000Z,ecuador_guayaquil,,tiktok,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,sonido original,guayaquil,36900000000,21
521300,2024-03-08T02:34:02.000Z,freepalestine🇵🇸🥺,,freepalestine🇵🇸🥺🥺🥺🤲,,freepalestine🇵🇸🥺🥺🥺🤲,,dontunderreviewmyvideo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,false,false,original sound,free,68200000000,18
52100,2024-06-27T00:48:34.000Z,magia,,magic,"Show us your mystical magical tricks in a musical, and make sure to tag it!",tutorial,¡Descubre con un #Tutorial eso que no sabías cómo hacer! Pon manos a la obra y participa en el challenge mostrando tus resultados. 💡,mago,,trucos,,hack,Share those lifechanging hacks you can't live without,reto,,escuela,,fyñ,,ivomagia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,false,false,sonido original,publi,33700000000,143
52000,2024-01-14T03:28:08.000Z,newinorlando,,orlandolocalsguide,,orlandoevents,,stufftodoinorlando,,theacre,,theacreorlando,,orlandofoodie,,visitorlando,,valentinesideas,,orlandoevents,,orlandodatenight,,orlandoflorida,,stufftodoinorlando,,visitorlando,,orlandobars,,orlandohiddengems,,orlandodatenight,,orlandofoodspots,,cheapdateideas,,orlandoeats,,dogfriendlyorlando,,dogfriendly,,winterparkfl,,datenight,"We're all about love, so whether you're settling in for a movie night, or cooking the perfect candlelit dinner, show us your #DateNight.",orlandoblogger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,false,false,original sound - ᶜ ʰ ˡ ˡ ˣ ᵉ ᵈ ⁱ ᵗ ˢ,local,6900000000,15
52,2024-07-11T02:41:37.000Z,gymhumor,,cuenca,,ecuador,,olympusteamec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuenca,false,false,sonido original,cuenca,11700000000,64
52,2024-07-10T23:22:07.000Z,musica,¿Qué estás escuchando?,urbano,,reggaeton,Get ready for some #Reggaeton.,artistsoftiktok,So you're an artist? Show us how you make your art.,artistadeecuador,,ecuador🇪🇨,,ambato,,quito,,guayaquil,,kalho,,mamielkalho,,youboom,,musicanueva,,amor,,reggaetonromantico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,sonido original,ambato,4600000000,75
5194,2024-04-13T01:16:26.000Z,parati,,fy,,longervideos,Try longer videos (videos longer than 1 minute)! Create longer videos to express yourself and share more of your story on TikTok,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,huecas,,salchipapa,,foryou,,ambato,,lugares,,comida,Aquí encontrarás todo sobre #Comida. Descubre el mundo con cientos de platos creativos 🍱 🌽🍔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,sonido original,ambato,4600000000,428
519000,2024-02-03T18:17:05.000Z,asl,,freeclasses,,signlanguage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,false,true,original sound,free,68200000000,5
518800,2024-04-02T22:08:19.000Z,alfredolarin,,parati,,elsalvador,,mexico,México lindo y querido! 🇲🇽🇲🇽 No olvides utilizar el tag #mexico en tu video!,comedia,"¡El rincón de la risa en TikTok! Disfruta y comparte los mejores memes, chistes e historias de comedia para divertir a todos en casa.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,sonido original,tienda,9700000000,34
5182,2024-07-10T20:36:54.000Z,ad,,,,maybellinepartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,false,false,original sound,ad,525800000000,115
51800,2024-05-08T18:08:09.000Z,outfit,,quito,,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,Humanos a Marte,quito,36100000000,15
518,2023-09-20T21:32:42.000Z,cases,,publicidad,,accesoriosparacelular,,chupon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,false,false,CHUPON,publi,33700000000,14
517300,2024-02-18T18:54:43.000Z,,,meme,,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,loja,,fyp,,trending,"Discover the top viral trends, sounds and effects of the week! 🔥",tiktokpromote,,marketing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,som original,loja,8300000000,44
517300,2023-07-31T18:29:30.000Z,seguridad,,ecuador,,contenido,,latierritasantodomingo🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,sonido original,santodomingoecuador,1700000000,7
51700,2024-01-09T23:02:50.000Z,ecuador🇪🇨,,noticias,,urgente,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,false,Originalton,,,46
516300,2024-03-13T17:49:56.000Z,videosengracados,,portrasdascameras,"Por trás de todo glamour de um vídeo incrível, sempre sobra aquela bagunça interminável. 😩 Chega de esconder as gambiarras! Mostre os bastidores das suas gravações! 😏",blogger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,false,false,som original,publi,33700000000,97
51600,2024-03-30T06:23:48.000Z,santodomingo,,cuidadhermosa❤️,,santodomingoecuador,,santodomingocity🇪🇨💚,,shopping,,hermoso,,🇪🇨❤️‍🔥,,foryou,,videosparadedicar,,latierritasantodomingo🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,sonido original,santodomingoecuador,1700000000,18
516,2024-07-10T22:54:08.000Z,fyp,,carlocb,,foryou,,aviacionmexico,,parati,,pilotocomercial,,pilotoprivado,,pilotosentiktok,,parati,,aviacion,,sobrecargos,,pilot,,pilotlife,,motivacion,encuentra o comparte ese mensaje que te mantiene en acción para alcanzar todos tus objetivos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,false,false,The Night We Met,comerciales,789600000,12
5121,2024-03-10T19:06:29.000Z,desfilefff,,ambato_ecuador🇪🇨🇪🇨,,danielnoboa,,dianacaiza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,Ambato Tierra de Flores (Pasacalle Version),ambato,4600000000,6
51200,2024-06-12T19:08:59.000Z,comidas,,parati,,promo,,fyp,,profes,,estudiantes,,escuela,,cocina,,familias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,false,false,sonido original,promo,32100000000,123
51200,2023-04-22T15:18:20.000Z,empreendedorismo,,empreendedorismofeminino,"sou uma mas não sou só. somos diversas. somos múltiplas. e acima de tudo não estamos sozinhas nessa, somos muitas. uma empreendedora nunca é só uma mulher, somos mais que uma.",lojaderoupas,,modafitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,"Pisadinha Engraçada, Piseiro Memes",loja,8300000000,8
51100,2023-06-30T07:15:04.000Z,machala,,carterefe,,berritiga,,songlyrics,,kingflickr,,afrobeats,Catch these immaculate vibes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,original sound,machala,3600000000,31
51,2023-01-10T16:40:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,false,false,original sound - PG_Enzo💜,publi,33700000000,14
51,2024-07-10T22:31:06.000Z,opticas,,opticasguayaquil,,guayaquil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,guayaquil,false,false,sonido original,guayaquil,36900000000,13
51,2024-07-11T01:27:43.000Z,refuerzos,,rumores,,america,,lichnovsky,,rodrigoaguirre,,alancervantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anuncio,false,false,sonido original,anuncio,1900000000,444
51,2024-07-10T23:33:14.000Z,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",finca,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,santodomingo,,latierritasantodomingo🇪🇨,,ranchito,,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,fyp,,fyp,,viralvideo,,finca,,agropecuaria,,ranchitoquerido,,ecuador,,ecuador🇪🇨,,colombia🇨🇴,,pabloescolar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,santodomingoecuador,false,false,sonido original,santodomingoecuador,1700000000,13
50900,2024-05-09T00:51:17.000Z,cdmx,,ciudaddemexico,,gratis,,sueños,,expo,,centrodeculturadigital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,"Sparkle (From ""Your Name"")",gratis,18300000000,24
509,2022-12-24T22:43:00.000Z,ecuador,,ambato,,carnes,,rebeye,,carnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ambato,false,false,sonido original,ambato,4600000000,12
508900,2024-06-18T21:33:03.000Z,elamornotienereceta,,funny,What's so #Funny?,parati,,fyp,,juanosorio,,mexico,México lindo y querido! 🇲🇽🇲🇽 No olvides utilizar el tag #mexico en tu video!,meme,,comercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,false,false,original sound,comerciales,789600000,21
5078,2024-07-10T15:11:25.000Z,basketball,Stay in the loop on all things #basketball,foryoupage,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promo,false,false,original sound,promo,32100000000,80
507200,2024-03-18T00:44:20.000Z,stitch,"Let your Fyp inspire your next TikTok by stitching your favorite &amp; most relatable videos. Just find a TikTok video you love, press share, and send it to Stitch. 😍",,,degreefreelaunchprogram,,degreefree,,degreefreejobs,,degreefreecareers,,degreefreepodcast,,degreefreemovement,,degreefreework,,jobs,,careers,,college,"Whether you're heading to class or living it up at the dorms, here's to all things #College.",education,,highschool,,collegealternative,,collegealternatives,,studentloans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,free,false,false,original sound,free,68200000000,50
50700,2023-04-01T22:57:33.000Z,ecuador🇪🇨,,ecu,,ecuador,,parati,,foryou,,fypシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,DE CAROLINA,ecuador,195300000000,9
50700,2023-12-22T22:53:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,som original,comercial,3100000000,88
506,2024-07-10T23:41:59.000Z,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,,xyzbca,Asla bir sonraki hamleni bilmelerine izin verme! 👀,fpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,Un Beso,ecuador,195300000000,15
506,2024-07-10T21:42:15.000Z,soyivancamacho,,éxito,,empresario,,fotografia,,comercial,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,viralvideos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,Escápate Conmigo (feat. Ozuna),comercial,3100000000,60
505900,2024-03-19T08:45:27.000Z,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",thisislocalhero,,kabirfaisal443,,ajairapublic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,local,false,false,original sound,local,6900000000,30
5053,2024-07-05T18:28:08.000Z,megamaxi,,viraltiktok,,machala_ecuador🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machala,false,false,sonido original,machala,3600000000,13
505,2024-05-15T11:55:38.000Z,lasmegaofertas,,burbujas,,diversion,,fuegosartificiales,,añonuevo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,true,false,sonido original - lasmegaofertas,ofertas,14200000000,25
5046,2024-07-10T18:15:16.000Z,,,,,,,,,,,,,,,nyxcosmetics,,lancomeofficial,,maybelline,,makeupsquad,,makeup,"From everyday looks to all out glamour, show us your makeup skills 💄",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad,false,false,original sound,ad,525800000000,103
504000,2024-06-26T21:00:53.000Z,chile,,meme,,fypシ,,fyp,,reaction,,chinatiktok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,suara asli - Kim,tienda,9700000000,8
50200,2023-11-12T02:09:10.000Z,gratis,,diversion,,dinosaur,,aquariverpark,,familia,comparte todo lo relacionado a ese grupo de personas que conforman tu hogar 🏡,dino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gratis,false,false,Adventure,gratis,18300000000,48
501,2023-07-26T14:50:13.000Z,YildizClothingandCafè,,smallbusinessph,,clothingboutique,,coffeeshopph,,fyp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,original sound - Yildiz Clothing & Cafe,loja,8300000000,7
5003,2024-04-26T22:10:14.000Z,clicklight,,quebrillanteidea,,decoracion,¡Momento de cambiar tu hogar! Sube los mejores tips de #decoracion 🏠 🖌 ⚒️,iluminacion,,click,,lampara,,decoraconestilo,,funny,What's so #Funny?,fyp,,fypviral,,meme,,trendingvideo,,marketing,,ventas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comerciales,true,false,original sound,comerciales,789600000,8
5003,2024-07-11T00:31:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,sonido original,tienda,9700000000,102
50000,2024-05-07T22:21:43.000Z,,,parati,,foryou,,planesenquito,,quehacerenquito,,adondeirenquito,,quito_ecuador🇪🇨,,lugaresenquito,,planetario,,capcut,"CapCut is a new, easy-to-use video editing tool designed for mobile platforms. CapCut provides users with a wide range of video editing functions, filters, audio &amp; visual effects, video templates, while keeping it free of charge and ads-free. Everyone can be a creator by using CapCut. Start creating your cool videos today: https://capcut.onelink.me/XKqI/228cad85",planesdiferentesenquito,,planetarioenquito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,quito,false,false,som original,quito,36100000000,66
5,2024-07-11T02:37:41.000Z,tvcomercialesretro,,olgabreeskin,,detodounpocoperoretro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comercial,false,false,sonido original,comercial,3100000000,18
5,2024-07-10T17:44:04.000Z,somosguayacos,,somosecuador,,promo,,fyp,,cangrejoreal,,viral,¡descubre las canciones en tendencia! 🔥➡️ https://bit.ly/TendenciasTikTok_LATAM,comidaguayaca,,mariscos,,cangrejos,,barriocentenario,,realmentesabroso,,guayaquil,,sazonguayaca,,somosecuador,,delmaralamesa,,cangrejos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,promoecuador,false,false,HAY LUPITA,promoecuador,748100,11
49900,2024-03-16T06:37:27.000Z,cuenca,,friooooo,,amocuenca,,ecuador🇪🇨,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cuenca,false,false,original sound,cuenca,11700000000,20
49900,2024-03-04T15:27:19.000Z,,,ativeseumodobrincante,,sóoreoéoreo,,publi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,publi,true,false,som original,publi,33700000000,23
499,2024-07-10T23:58:16.000Z,zapatos,,doni,,originales,,ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecuador,false,false,sonido original,ecuador,195300000000,134
4989,2024-07-10T21:51:27.000Z,elyiru,,viraltiktok,,humor,¡Es hora de reírte como nunca! Los videos más divertidos están aquí en TikTok. 😂😂😂,padreehija,,dolares😂💵💲💲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tienda,false,false,sonido original,tienda,9700000000,52
498000,2023-12-07T14:41:57.000Z,aniversariantedodia,,comidagrátis,,celebrandocomcomida,,descontonoaniversário,,ofertasparaaniversariantes,,burgerkinggrátis,,outbacknoaniversário,,cacaushowfree,,starbucksaniversário,,descontoespecial,,vantagensdoaniversário,,recompensasnoaniversário,,especialaniversário,,descontorestaurante,,comemoraçãocomdesconto,,promoçãoaniversário,,presentedodia,,economianoaniversário,,aniversáriogastronômico,,aproveiteseudia,,restaurantegrátis,,ofertasespeciais,,descontocomemorativo,,aniversáriofeliz,,gastronomianoaniversário,,cupomaniversário,,descontodeaniversário,,promoçõesparaaniversariantes,,saboreandonoaniversário,,reelsdeaniversário,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ofertas,false,false,som original,ofertas,14200000000,32
49800,2024-03-11T21:00:53.000Z,lojaprecounico,,precounico,,mercadocar,,utensiliosdecozinha,,brinquedos,,barato,,desconto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,loja,false,false,som original,loja,8300000000,104
